ProducID,Color,/ProducID_Color.jpg
OCTruDefDurationDesigner,Merlot,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Merlot.jpg
OCTruDefDurationDesigner,Pacific Wave,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Pacific_Wave.jpg
OCTruDefDurationDesigner,Sand Dune,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Sand_Dune.jpg
OCTruDefDurationDesigner,Sedona Canyon,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Sedona_Canyon.jpg
OCTruDefDurationDesigner,Storm Cloud,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Storm_Cloud.jpg
OCTruDefDurationDesigner,Summer Harvest,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationDesigner_Summer_Harvest.jpg
OCDurationPremiumCool,Frosted Oak,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDurationPremiumCool_Frosted_Oak.jpg
OCDurationPremiumCool,Harbor Fog,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDurationPremiumCool_Harbor_Fog.jpg
OCDurationPremiumCool,Sage,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDurationPremiumCool_Sage.jpg
OCDurationPremiumCool,Sunrise,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDurationPremiumCool_Sunrise.jpg
OCBerkshire,Canterbury Black,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCBerkshire_Canterbury_Black.jpg
OCBerkshire,Colonial,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCBerkshire_Colonial.jpg
OCBerkshire,Concord,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCBerkshire_Concord.jpg
OCBerkshire,Manchester Gray,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCBerkshire_Manchester_Gray.jpg
OCBerkshire,Sherwood Beige,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCBerkshire_Sherwood_Beige.jpg
OCWoodcrest,Autumn Maple,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Autumn_Maple.jpg
OCWoodcrest,Carbon,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Carbon.jpg
OCWoodcrest,Chestnut,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Chestnut.jpg
OCWoodcrest,Granite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Granite.jpg
OCWoodcrest,Juniper,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Juniper.jpg
OCWoodcrest,Mesquite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Mesquite.jpg
OCWoodcrest,Sycamore,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Sycamore.jpg
OCWoodcrest,Timber,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodcrest_Timber.jpg
OCWoodmoor,Autumn Maple,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Autumn_Maple.jpg
OCWoodmoor,Carbon,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Carbon.jpg
OCWoodmoor,Chestnut,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Chestnut.jpg
OCWoodmoor,Granite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Granite.jpg
OCWoodmoor,Juniper,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Juniper.jpg
OCWoodmoor,Mesquite,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Mesquite.jpg
OCWoodmoor,Sycamore,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Sycamore.jpg
OCWoodmoor,Timber,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWoodmoor_Timber.jpg
OCTruDefDurationSTORM,Antique Silver,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Antique_Silver.jpg
OCTruDefDurationSTORM,Brownwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Brownwood.jpg
OCTruDefDurationSTORM,Desert Tan,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Desert_Tan.jpg
OCTruDefDurationSTORM,Driftwood,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Driftwood.jpg
OCTruDefDurationSTORM,Estate Gray,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Estate_Gray.jpg
OCTruDefDurationSTORM,Onyx Black,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Onyx_Black.jpg
OCTruDefDurationSTORM,Teak,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCTruDefDurationSTORM_Teak.jpg
OCWeatherLocFlex,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWeatherLocFlex_default.jpg
OCWeatherLockGranulated1SQ,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWeatherLockGranulated1SQ_default.jpg
OCWeatherLockGranulated2SQ,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWeatherLockGranulated2SQ_default.jpg
OCWeatherLockTile,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCWeatherLockTile_default.jpg
OCDeckDefense5SQ,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDeckDefense5SQ_default.jpg
OCDeckDefense10SQ,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCDeckDefense10SQ_default.jpg
OCFeltUnderlayment,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCFeltUnderlayment_default.jpg
OCProArmor,default,http://www.owenscorning.com/uploadedImages/DMS/Roofing/Images/OCProArmor_default.jpg
OCStarterStrip,default,http://www.owenscorning.com/NetworkShare/Roofing/Images/OCStarterStrip_default.jpg
OCSUPREME,Canyon Red,http://images.lowes.com/product/converted/047563/OCSUPREME_Canyon_Red.jpg
OCSUPREME,Chapel Gray,http://roofingca.owenscorning.com/images/shingles/zoom/OCSUPREME_Chapel_Gray.jpg
